UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
5835,L53014,L,301.3,311.3,37.86819245752297,16.0,False,False,False,False,False,False
5528,M20387,M,302.5,311.9,39.14077158156185,96.0,False,False,False,False,False,False
6614,L53793,L,301.7,310.6,38.897300677553446,64.0,False,False,False,False,False,False
924,M15783,M,295.5,306.0,37.72267222772003,205.0,False,False,False,False,False,False
1232,M16091,M,297.2,308.5,40.049968789001575,158.0,False,False,False,False,False,False
9442,L56621,L,298.1,308.8,37.84177585684901,68.0,False,False,False,False,False,False
4189,M19048,M,302.3,310.8,40.13726448077895,169.0,False,False,False,False,False,False
1662,M16521,M,298.2,308.0,37.5632799419859,168.0,False,False,False,False,False,False
9780,L56959,L,300.1,309.8,38.84584919911006,57.0,False,False,False,False,False,False
7350,L54529,L,299.7,310.1,40.4103947023535,24.0,False,False,False,False,False,False
5440,L52619,L,303.0,312.5,40.32369030731191,87.0,False,False,False,False,False,False
3866,H33279,H,300.1,311.5,40.36087214122113,228.0,True,True,False,False,False,False
1181,H30594,H,297.3,308.4,39.1279950930277,16.0,False,False,False,False,False,False
8814,L55993,L,297.1,308.4,41.14608122288197,100.0,False,False,False,False,False,False
4576,M19435,M,302.9,311.0,37.90778284204973,55.0,False,False,False,False,False,False
9870,L57049,L,298.9,309.9,39.87480407475377,108.0,False,False,False,False,False,False
7238,M22097,M,299.8,310.0,40.39801975344831,172.0,False,False,False,False,False,False
8916,L56095,L,297.1,308.3,37.45664160065608,179.0,False,False,False,False,False,False
6414,L53593,L,300.4,310.1,40.17461885320133,191.0,False,False,False,False,False,False
6021,L53200,L,300.7,310.1,40.23679907746142,57.0,False,False,False,False,False,False
3888,L51067,L,302.4,311.2,38.05259518088089,53.0,False,False,False,False,False,False
3282,M18141,M,301.2,310.0,38.01315561749642,18.0,False,False,False,False,False,False
6531,H35944,H,301.3,310.6,40.06245124802026,59.0,False,False,False,False,False,False
1973,L49152,L,297.9,307.6,40.14971979976946,134.0,False,False,False,False,False,False
9406,M24265,M,297.7,308.1,38.3275357934736,183.0,False,False,False,False,False,False
5185,L52364,L,304.0,313.0,37.37646318206152,113.0,False,False,False,False,False,False
2382,L49561,L,299.1,308.2,38.63935817272331,119.0,False,False,False,False,False,False
200,L47379,L,298.4,308.6,37.8549864614954,101.0,False,False,False,False,False,False
7536,L54715,L,300.0,311.2,40.36087214122113,62.0,False,False,False,False,False,False
5899,L53078,L,301.0,310.7,36.05551275463989,174.0,False,False,False,False,False,False
1183,L48362,L,297.3,308.3,37.54996671103717,108.0,False,False,False,False,False,False
8741,M23600,M,297.4,308.8,39.66106403010388,123.0,False,False,False,False,False,False
9579,L56758,L,299.4,310.7,39.382737335030434,3.0,False,False,False,False,False,False
5629,L52808,L,302.7,312.1,41.08527716834828,155.0,False,False,False,False,False,False
988,M15847,M,296.3,307.1,39.16631205513228,151.0,False,False,False,False,False,False
4558,L51737,L,302.7,310.1,41.060930335295616,9.0,False,False,False,False,False,False
3472,L50651,L,301.8,310.7,37.96050579220461,58.0,False,False,False,False,False,False
7581,L54760,L,300.1,311.3,38.66522985836241,175.0,False,False,False,False,False,False
6221,L53400,L,301.1,310.8,38.34057902536163,116.0,False,False,False,False,False,False
7558,M22417,M,300.4,311.5,41.83300132670378,108.0,False,False,False,False,False,False
6723,L53902,L,300.1,310.7,40.70626487409524,108.0,False,False,False,False,False,False
1538,M16397,M,298.4,309.1,38.30143600441112,78.0,False,False,False,False,False,False
4410,M19269,M,302.4,310.1,36.85105154537656,61.0,True,False,True,False,False,False
9970,L57149,L,298.4,308.1,38.61346915261564,156.0,False,False,False,False,False,False
5370,H34783,H,303.0,312.5,38.82009788756334,163.0,False,False,False,False,False,False
4196,L51375,L,302.5,311.0,39.344631145812,188.0,False,False,False,False,False,False
8811,M23670,M,297.3,308.5,40.311288741492746,92.0,False,False,False,False,False,False
9064,L56243,L,297.2,308.3,37.66961640367472,115.0,False,False,False,False,False,False
8302,M23161,M,298.7,310.1,40.54626986542659,46.0,False,False,False,False,False,False
1873,L49052,L,300.1,308.1,36.41428291206625,90.0,False,False,False,False,False,False
1493,M16352,M,298.0,308.7,38.45776904605882,176.0,True,False,False,True,False,False
9918,M24777,M,300.1,308.8,39.45883931389772,21.0,False,False,False,False,False,False
5687,L52866,L,302.2,311.6,40.718546143004666,89.0,False,False,False,False,False,False
9249,M24108,M,298.3,309.1,38.57460304397182,176.0,False,False,False,False,False,False
5367,H34780,H,303.1,312.6,37.46998799039039,152.0,False,False,False,False,False,False
6803,M21662,M,301.1,310.7,40.26164427839479,108.0,False,False,False,False,False,False
1994,M16853,M,298.3,308.0,38.24918299781056,190.0,False,False,False,False,False,False
5981,M20840,M,300.6,310.7,40.66939881532551,180.0,False,False,False,False,False,False
9855,H39268,H,298.6,309.4,36.90528417449187,56.0,False,False,False,False,False,False
321,H29734,H,297.8,308.4,39.370039370059054,185.0,False,False,False,False,False,False
3427,L50606,L,301.5,310.5,37.14835124201342,160.0,False,False,False,False,False,False
3911,L51090,L,302.4,310.1,42.79018579066933,121.0,False,False,False,False,False,False
4326,L51505,L,301.6,310.2,37.20215047547655,68.0,False,False,False,False,False,False
6955,M21814,M,300.8,311.2,37.8021163428716,77.0,False,False,False,False,False,False
1081,L48260,L,297.0,307.8,42.118879377305376,188.0,False,False,False,False,False,False
5910,H35323,H,300.7,310.2,36.932370625238775,208.0,True,True,False,True,True,False
3797,M18656,M,302.1,310.8,38.78143885933064,42.0,False,False,False,False,False,False
8513,H37926,H,298.3,310.1,39.319206502675,177.0,False,False,False,False,False,False
1936,M16795,M,298.1,307.9,37.10795063055895,108.0,False,False,False,False,False,False
9770,L56949,L,298.6,309.6,37.22902093797257,25.0,False,False,False,False,False,False
7240,L54419,L,300.1,310.1,39.408120990476064,177.0,False,False,False,False,False,False
6652,M21511,M,301.5,310.4,35.7211421989835,158.0,False,False,False,False,False,False
4478,L51657,L,302.6,310.3,40.58324777540605,14.0,False,False,False,False,False,False
7866,L55045,L,300.5,311.9,37.1887079635741,35.0,False,False,False,False,False,False
747,L47926,L,296.8,310.1,35.90264614203248,199.0,True,False,False,False,True,False
4425,M19284,M,302.6,310.2,40.38564101261734,100.0,False,False,False,False,False,False
843,M15702,M,296.6,307.5,39.57271787481876,201.0,False,False,False,False,False,False
9254,M24113,M,298.2,310.1,38.8329756778952,192.0,False,False,False,False,False,False
9874,L57053,L,298.9,309.8,40.19950248448356,110.0,False,False,False,False,False,False
7751,L54930,L,300.4,311.7,38.0,174.0,False,False,False,False,False,False
7148,L54327,L,300.3,309.8,38.28837943815329,156.0,False,False,False,False,False,False
4783,L51962,L,303.8,312.5,36.98648401781386,123.0,False,False,False,False,False,False
6675,L53854,L,301.5,310.7,40.22437072223753,218.0,False,False,False,False,False,False
7171,M22030,M,300.3,310.2,37.97367509209505,4.0,False,False,False,False,False,False
5555,M20414,M,302.5,312.0,39.0,174.0,False,False,False,False,False,False
8250,L55429,L,299.0,310.4,39.03844259188627,120.0,False,False,False,False,False,False
3397,M18256,M,301.4,310.6,38.19685850956856,108.0,False,False,False,False,False,False
3671,L50850,L,302.3,311.7,41.24318125460256,145.0,False,False,False,False,False,False
9831,L57010,L,298.3,309.3,36.565010597564445,108.0,True,False,False,False,True,False
8976,H38389,H,296.7,307.4,40.75536774462967,109.0,False,False,False,False,False,False
8471,L55650,L,298.7,309.9,38.262252939417984,74.0,False,False,False,False,False,False
7775,L54954,L,300.3,311.5,40.422765862815474,36.0,False,False,False,False,False,False
644,M15503,M,297.8,310.1,38.66522985836241,132.0,False,False,False,False,False,False
4685,M19544,M,303.6,311.8,37.69615364994153,101.0,True,False,False,False,False,False
4899,H34312,H,303.6,312.4,38.2099463490856,214.0,False,False,False,False,False,False
3842,L51021,L,302.4,311.1,39.56008088970496,163.0,False,False,False,False,False,False
4628,M19487,M,300.1,311.2,39.89987468652001,188.0,False,False,False,False,False,False
4119,L51298,L,302.0,310.6,36.959437225152655,206.0,False,False,False,False,False,False
3837,L51016,L,302.4,311.2,38.28837943815329,152.0,False,False,False,False,False,False
3734,L50913,L,302.2,311.1,38.34057902536163,97.0,False,False,False,False,False,False
6686,L53865,L,301.6,310.9,39.14077158156185,15.0,False,False,False,False,False,False
1852,M16711,M,297.7,307.3,36.945906403822335,36.0,False,False,False,False,False,False
8680,L55859,L,297.3,308.5,38.15756805667783,179.0,False,False,False,False,False,False
7941,M22800,M,300.7,311.7,39.14077158156185,108.0,False,False,False,False,False,False
7868,L55047,L,300.5,312.0,38.22302970723278,39.0,False,False,False,False,False,False
7947,L55126,L,300.8,311.6,38.93584466786357,14.0,False,False,False,False,False,False
4452,L51631,L,302.5,310.3,39.35733730830886,170.0,False,False,False,False,False,False
6805,L53984,L,301.0,310.6,39.84971769034255,114.0,False,False,False,False,False,False
7308,M22167,M,300.0,310.4,37.21558813185679,128.0,False,False,False,False,False,False
7578,L54757,L,300.4,311.2,39.11521443121589,169.0,False,False,False,False,False,False
4769,L51948,L,303.6,312.0,36.180105030251084,86.0,True,False,True,False,False,False
248,L47427,L,298.0,308.2,38.3275357934736,214.0,False,False,False,False,False,False
6865,L54044,L,301.1,311.3,35.608987629529715,53.0,False,False,False,False,False,False
3192,M18051,M,300.1,309.2,41.617304093369626,218.0,False,False,False,False,False,False
9673,H39086,H,299.0,310.2,41.7612260356422,0.0,False,False,False,False,False,False
8416,M23275,M,298.7,309.9,37.86819245752297,108.0,False,False,False,False,False,False
2224,L49403,L,299.6,309.0,37.589892258425,153.0,False,False,False,False,False,False
7072,H36485,H,300.7,310.6,38.79432948254165,179.0,False,False,False,False,False,False
423,L47602,L,297.3,308.3,36.51027252705737,11.0,False,False,False,False,False,False
1559,M16418,M,298.2,308.3,38.41874542459709,129.0,False,False,False,False,False,False
9395,L56574,L,297.7,308.2,36.52396473549935,156.0,False,False,False,False,False,False
967,M15826,M,295.8,306.5,40.50925820105819,101.0,False,False,False,False,False,False
4850,M19709,M,303.5,312.0,38.40572873934304,85.0,False,False,False,False,False,False
943,M15802,M,295.7,306.3,38.23610858861032,37.0,False,False,False,False,False,False
4240,L51419,L,302.3,311.0,38.02630668366309,75.0,False,False,False,False,False,False
5492,M20351,M,302.7,312.2,36.74234614174768,2.0,False,False,False,False,False,False
4695,L51874,L,300.1,311.5,37.73592452822641,128.0,False,False,False,False,False,False
7812,M22671,M,300.0,311.4,38.28837943815329,125.0,False,False,False,False,False,False
6359,M21218,M,300.2,309.8,38.28837943815329,41.0,False,False,False,False,False,False
2549,M17408,M,299.3,309.2,37.94733192202055,111.0,False,False,False,False,False,False
364,L47543,L,297.6,308.3,37.92097045171708,84.0,False,False,False,False,False,False
6137,H35550,H,300.9,310.8,37.282703764614496,131.0,False,False,False,False,False,False
459,L47638,L,297.3,308.6,38.54867053479276,105.0,False,False,False,False,False,False
5800,L52979,L,301.5,310.8,39.91240408695021,162.0,False,False,False,False,False,False
9279,H38692,H,298.2,308.8,40.07492981902776,53.0,False,False,False,False,False,False
6152,L53331,L,301.1,311.2,39.43348830626071,172.0,False,False,False,False,False,False
9074,L56253,L,297.2,308.1,41.09744517606904,145.0,False,False,False,False,False,False
1067,M15926,M,296.9,307.8,39.293765408777,150.0,False,False,False,False,False,False
8938,M23797,M,297.4,308.4,36.60601043544625,15.0,False,False,False,False,False,False
8142,L55321,L,299.6,310.8,37.322915213043046,78.0,False,False,False,False,False,False
8603,L55782,L,297.4,308.1,41.58124577258358,204.0,False,False,False,False,False,False
3086,L50265,L,300.1,309.2,37.96050579220461,148.0,False,False,False,False,False,False
8067,L55246,L,300.4,311.9,43.22036556994862,92.0,False,False,False,False,False,False
8593,M23452,M,297.5,308.0,37.81534080237808,178.0,False,False,False,False,False,False
6588,M21447,M,301.6,310.1,42.579337712087536,108.0,False,False,False,False,False,False
9848,L57027,L,298.4,309.1,36.90528417449187,37.0,False,False,False,False,False,False
6992,L54171,L,300.8,310.1,38.84584919911006,172.0,False,False,False,False,False,False
5779,M20638,M,301.7,311.1,38.58756276314948,108.0,False,False,False,False,False,False
6464,H35877,H,300.5,310.0,36.85105154537656,102.0,False,False,False,False,False,False
6405,M21264,M,300.2,309.7,34.39476704383968,170.0,False,False,False,False,False,False
1065,M15924,M,296.8,307.9,37.53664875824692,145.0,False,False,False,False,False,False
5669,M20528,M,302.2,311.4,37.84177585684901,33.0,False,False,False,False,False,False
8248,L55427,L,300.1,310.4,41.38840417314975,116.0,False,False,False,False,False,False
1823,L49002,L,300.1,307.6,38.57460304397182,157.0,False,False,False,False,False,False
7134,M21993,M,300.5,309.9,39.395431207184416,116.0,False,False,False,False,False,False
4941,L52120,L,303.6,312.6,38.7556447501522,103.0,False,False,False,False,False,False
5348,L52527,L,303.3,312.7,35.52463933666322,100.0,False,False,False,False,False,False
3008,L50187,L,300.4,309.7,36.24913792078372,179.0,False,False,False,False,False,False
2762,L49941,L,299.8,309.3,36.0416425818802,212.0,True,False,False,False,True,False
2177,M17036,M,299.6,309.3,37.242448899072144,25.0,False,False,False,False,False,False
1229,M16088,M,297.1,308.4,39.786932528155525,150.0,False,False,False,False,False,False
4519,L51698,L,300.1,310.3,38.47076812334269,123.0,False,False,False,False,False,False
8043,L55222,L,300.1,311.9,38.54867053479276,30.0,False,False,False,False,False,False
5462,M20321,M,300.1,312.3,36.59234892706397,145.0,False,False,False,False,False,False
6109,M20968,M,300.8,310.9,40.96339829652808,63.0,False,False,False,False,False,False
9994,L57173,L,298.8,310.1,37.429934544425805,10.0,False,False,False,False,False,False
6339,L53518,L,300.4,309.9,41.0,206.0,False,False,False,False,False,False
3148,M18007,M,300.4,309.7,37.94733192202055,104.0,False,False,False,False,False,False
828,L48007,L,296.5,307.3,38.74274125562104,162.0,False,False,False,False,False,False
9014,H38427,H,297.2,308.0,37.881393849751625,202.0,False,False,False,False,False,False
585,H29998,H,297.6,309.6,37.66961640367472,215.0,False,False,False,False,False,False
1001,L48180,L,296.3,307.1,40.66939881532551,188.0,False,False,False,False,False,False
2218,L49397,L,299.7,309.1,36.701498607005135,139.0,False,False,False,False,False,False
6031,L53210,L,300.6,310.7,37.37646318206152,80.0,False,False,False,False,False,False
1853,M16712,M,297.6,307.1,39.06404996924922,39.0,False,False,False,False,False,False
2381,L49560,L,299.0,310.1,35.24202037341219,108.0,False,False,False,False,False,False
9864,L57043,L,298.9,309.8,37.5632799419859,84.0,False,False,False,False,False,False
5354,L52533,L,303.4,312.7,39.8622628559895,116.0,False,False,False,False,False,False
9038,L56217,L,297.3,308.2,43.54308211415448,108.0,False,False,False,False,False,False
1679,L48858,L,298.0,307.5,40.54626986542659,215.0,False,False,False,False,False,False
2341,L49520,L,299.1,308.1,38.45776904605882,10.0,False,False,False,False,False,False
6826,L54005,L,301.0,310.9,42.7551166528639,166.0,False,False,False,False,False,False
4226,L51405,L,302.1,310.7,36.864617182333525,41.0,True,False,True,False,False,False
1876,L49055,L,300.1,308.0,36.91882988394946,96.0,False,False,False,False,False,False
8600,L55779,L,297.6,310.1,38.2099463490856,195.0,False,False,False,False,False,False
4814,M19673,M,303.3,311.8,39.191835884530846,205.0,False,False,False,False,False,False
6396,M21255,M,300.1,309.6,37.094473981982816,147.0,False,False,False,False,False,False
6249,L53428,L,300.8,310.1,37.48332962798263,189.0,True,False,False,True,True,False
3542,L50721,L,301.8,310.8,39.319206502675,29.0,False,False,False,False,False,False
