UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Tool wear failure,Head dissipation failure,Power failure,Overstrain failure,Random failure
8824,M23683,M,300.1,308.8,38.03945320322047,57.4,108.0,False,False,False,False,False,False
6084,L53263,L,300.9,310.1,37.26929030716845,50.0,214.0,False,False,False,False,False,False
9967,L57146,L,298.3,307.9,38.82009788756334,41.2,149.0,False,False,False,False,False,False
5614,M20473,M,303.0,312.3,38.50973902793941,38.8,114.0,False,False,False,False,False,False
1288,L48467,L,298.5,309.6,37.66961640367472,41.5,108.0,False,False,False,False,False,False
8817,M23676,M,297.2,308.5,37.749172176353746,45.8,108.0,False,False,False,False,False,False
7862,L55041,L,300.5,310.1,38.704004960727254,42.9,25.0,False,False,False,False,False,False
1009,L48188,L,296.2,307.1,37.960505792204614,41.7,3.0,False,False,False,False,False,False
5737,M20596,M,300.1,311.9,37.93415347678132,36.6,212.0,False,False,False,False,False,False
8615,L55794,L,297.5,308.5,41.12177038990418,33.1,9.0,False,False,False,False,False,False
2351,L49530,L,299.3,308.6,41.7612260356422,26.4,33.0,False,False,False,False,False,False
6828,M21687,M,301.0,310.9,38.92300091205713,41.8,170.0,False,False,False,False,False,False
4241,L51420,L,302.4,311.1,43.64630568559039,20.9,77.0,False,False,False,False,False,False
1617,H31030,H,300.1,310.1,40.76763422127902,30.7,48.0,False,False,False,False,False,False
2580,L49759,L,299.3,309.1,42.36744032862972,24.7,187.0,False,False,False,False,False,False
8376,M23235,M,300.1,309.6,37.20215047547655,48.2,39.0,False,False,False,False,False,False
7355,M22214,M,299.7,310.3,37.8021163428716,47.7,35.0,False,False,False,False,False,False
6203,L53382,L,301.0,310.9,36.0,54.9,69.0,False,False,False,False,False,False
9345,L56524,L,298.2,308.8,40.19950248448356,33.7,16.0,False,False,False,False,False,False
3376,M18235,M,301.4,310.1,38.19685850956856,46.9,27.0,False,False,False,False,False,False
1248,L48427,L,297.2,308.5,38.897300677553446,42.9,212.0,False,False,False,False,False,False
2231,L49410,L,299.5,308.7,38.02630668366309,45.7,173.0,False,False,False,False,False,False
5329,M20188,M,303.7,312.9,37.49666651850535,41.9,108.0,False,False,False,False,False,False
1217,L48396,L,296.9,310.1,38.91015291668744,41.0,120.0,False,False,False,False,False,False
9755,M24614,M,298.5,309.7,39.395431207184416,34.0,205.0,False,False,False,False,False,False
2345,M17204,M,299.2,308.3,41.892720131306824,26.4,19.0,False,False,False,False,False,False
3273,M18132,M,301.3,310.0,39.91240408695021,30.8,210.0,False,False,False,False,False,False
9599,L56778,L,299.0,310.2,38.600518131237564,41.1,54.0,False,False,False,False,False,False
686,M15545,M,297.7,309.0,40.44749683231337,29.7,32.0,False,False,False,False,False,False
1396,L48575,L,299.1,310.4,38.1051177665153,39.7,151.0,False,False,False,False,False,False
557,L47736,L,297.5,309.4,36.837480912787726,50.1,137.0,False,False,False,False,False,False
6858,L54037,L,301.1,311.3,40.27406113120453,35.6,34.0,False,False,False,False,False,False
9036,M23895,M,297.3,308.1,41.60528812542944,27.7,42.0,False,False,False,False,False,False
6506,L53685,L,301.1,310.1,38.17066936798463,39.6,215.0,False,False,False,False,False,False
9988,M24847,M,298.8,308.6,38.72983346207417,37.1,210.0,False,False,False,False,False,False
6582,L53761,L,301.4,310.4,39.48417404479927,36.0,108.0,False,False,False,False,False,False
7387,M22246,M,299.8,310.6,39.67366884975475,31.8,108.0,False,False,False,False,False,False
8744,H38157,H,297.4,310.1,36.373066958946424,51.1,130.0,False,False,False,False,False,False
4761,L51940,L,303.6,311.7,39.319206502675,38.5,64.0,False,False,False,False,False,False
6085,M20944,M,300.8,310.6,38.79432948254165,36.2,0.0,False,False,False,False,False,False
6141,L53320,L,300.8,310.1,39.8622628559895,34.3,144.0,False,False,False,False,False,False
7036,L54215,L,300.6,310.6,38.691084244306204,38.2,83.0,False,False,False,False,False,False
4556,L51735,L,302.7,310.6,41.10960958218893,26.7,4.0,False,False,False,False,False,False
8304,L55483,L,298.8,310.2,38.781438859330635,41.0,51.0,False,False,False,False,False,False
7851,M22710,M,300.3,311.7,38.03945320322047,36.8,0.0,False,False,False,False,False,False
4490,L51669,L,302.5,310.4,38.561638969317684,40.2,48.0,False,False,False,False,False,False
2255,L49434,L,299.1,308.3,36.40054944640259,46.9,28.0,False,False,False,False,False,False
4173,L51352,L,302.2,310.6,37.22902093797257,50.0,132.0,False,False,False,False,False,False
5380,L52559,L,302.9,312.4,38.02630668366309,41.7,196.0,False,False,False,False,False,False
620,L47799,L,298.3,310.0,38.82009788756334,44.7,73.0,False,False,False,False,False,False
1777,L48956,L,300.1,308.1,39.54743986657038,31.1,34.0,False,False,False,False,False,False
9869,L57048,L,298.9,309.9,39.06404996924922,35.4,96.0,False,False,False,False,False,False
6489,L53668,L,300.7,309.8,36.46916505762094,54.4,171.0,False,False,False,False,False,False
1184,L48363,L,297.3,308.4,38.897300677553446,40.5,25.0,False,False,False,False,False,False
3782,L50961,L,302.3,310.1,38.27531841800928,43.8,7.0,False,False,False,False,False,False
2813,M17672,M,300.0,309.3,37.589892258425,40.7,117.0,False,False,False,False,False,False
7362,L54541,L,299.5,310.0,38.7556447501522,38.5,52.0,False,False,False,False,False,False
1757,M16616,M,300.1,307.4,36.91882988394946,60.1,108.0,False,False,False,False,False,False
7163,L54342,L,300.2,310.2,37.12142238654117,43.9,108.0,False,False,False,False,False,False
1109,L48288,L,296.6,307.4,38.781438859330635,45.8,108.0,False,False,False,False,False,False
3382,L50561,L,301.3,310.6,37.094473981982816,47.6,45.0,False,False,False,False,False,False
1654,L48833,L,298.0,307.8,37.22902093797257,57.3,147.0,False,False,False,False,False,False
2659,L49838,L,300.0,309.4,37.3496987939662,44.5,181.0,False,False,False,False,False,False
785,L47964,L,296.7,310.1,41.7492514902962,27.9,55.0,False,False,False,False,False,False
1813,L48992,L,298.2,307.8,38.41874542459709,36.8,134.0,False,False,False,False,False,False
9446,M24305,M,298.2,310.1,38.02630668366309,45.8,80.0,False,False,False,False,False,False
5284,L52463,L,303.8,313.2,39.05124837953327,41.9,145.0,False,False,False,False,False,False
2606,L49785,L,299.4,309.2,39.395431207184416,37.4,37.0,False,False,False,False,False,False
5059,L52238,L,303.9,312.9,39.06404996924922,42.5,194.0,False,False,False,False,False,False
7675,L54854,L,300.5,311.6,38.84584919911006,47.2,202.0,False,False,False,False,False,False
8727,L55906,L,297.2,308.6,39.52214569073901,33.0,84.0,False,False,False,False,False,False
8882,H38295,H,298.0,309.2,38.98717737923585,37.9,89.0,False,False,False,False,False,False
3885,H33298,H,302.5,311.5,40.32369030731191,36.0,44.0,False,False,False,False,False,False
7413,L54592,L,300.0,311.0,40.45985664828782,33.6,181.0,False,False,False,False,False,False
9088,L56267,L,297.1,307.8,41.0,27.6,181.0,False,False,False,False,False,False
9383,L56562,L,297.5,308.2,40.124805295477756,33.6,115.0,False,False,False,False,False,False
9586,M24445,M,299.3,310.5,39.534794801541594,42.1,19.0,False,False,False,False,False,False
2369,M17228,M,299.3,308.4,38.31448812133603,42.2,83.0,False,False,False,False,False,False
5706,L52885,L,302.4,311.9,38.1051177665153,43.1,137.0,False,False,False,False,False,False
1366,L48545,L,298.7,310.1,40.93897898091744,33.5,70.0,False,False,False,False,False,False
1510,L48689,L,298.0,308.5,37.8021163428716,37.7,220.0,True,True,False,False,False,False
548,M15407,M,297.5,309.4,38.49675310984031,39.3,112.0,False,False,False,False,False,False
2414,L49593,L,299.0,310.1,43.42810150121693,23.0,198.0,False,False,False,False,False,False
9665,L56844,L,299.1,310.2,36.29049462324811,54.8,108.0,True,False,False,False,True,False
8382,H37795,H,298.8,310.0,39.11521443121589,38.3,53.0,False,False,False,False,False,False
8730,L55909,L,297.3,308.7,36.76955262170047,53.8,91.0,False,False,False,False,False,False
8878,M23737,M,298.1,309.2,38.2099463490856,45.8,80.0,False,False,False,False,False,False
2493,H31906,H,299.0,308.8,37.17526059088221,58.5,199.0,False,False,False,False,False,False
172,L47351,L,298.2,308.1,38.23610858861032,50.8,27.0,False,False,False,False,False,False
6575,L53754,L,301.4,310.6,39.72404813208241,33.0,181.0,False,False,False,False,False,False
3451,L50630,L,301.6,310.6,38.80721582386451,43.4,222.0,False,False,False,False,False,False
3040,M17899,M,300.3,309.5,40.80441152620633,31.4,32.0,False,False,False,False,False,False
7083,L54262,L,300.7,310.3,38.18376618407357,40.0,207.0,False,False,False,False,False,False
7319,H36732,H,299.9,310.3,39.179076048319466,43.9,154.0,False,False,False,False,False,False
3296,L50475,L,301.1,310.2,38.67815921162743,43.4,108.0,False,False,False,False,False,False
9637,L56816,L,299.2,310.3,38.82009788756334,41.3,158.0,False,False,False,False,False,False
912,M15771,M,295.6,306.1,38.600518131237564,42.7,171.0,False,False,False,False,False,False
1506,L48685,L,298.0,310.1,40.32369030731191,36.7,210.0,False,False,False,False,False,False
7271,L54450,L,300.2,310.4,42.5205832509386,25.8,35.0,False,False,False,False,False,False
9699,L56878,L,298.8,309.8,40.779897008207364,28.2,67.0,False,False,False,False,False,False
4578,L51757,L,300.1,311.2,42.42640687119285,23.7,61.0,False,False,False,False,False,False
8754,M23613,M,297.4,308.6,40.70626487409524,33.1,156.0,False,False,False,False,False,False
6050,M20909,M,300.9,311.0,39.585350825778974,34.3,130.0,False,False,False,False,False,False
4274,L51453,L,302.6,310.8,38.54867053479276,36.4,160.0,False,False,False,False,False,False
8590,M23449,M,297.3,307.8,39.21734310225516,48.0,171.0,False,False,False,False,False,False
1880,M16739,M,298.2,307.7,40.099875311526844,33.8,106.0,False,False,False,False,False,False
4379,M19238,M,301.9,309.6,37.21558813185679,45.8,217.0,False,False,False,False,False,False
9431,L56610,L,300.1,308.7,40.87786687193939,28.8,108.0,False,False,False,False,False,False
2032,L49211,L,298.8,308.6,36.4828726939094,62.8,81.0,False,False,False,False,False,False
2645,L49824,L,299.8,309.4,38.8587184554509,42.5,146.0,False,False,False,False,False,False
4245,L51424,L,302.4,310.9,38.3275357934736,39.6,86.0,False,False,False,False,False,False
2828,L50007,L,300.4,309.4,37.57658845611187,51.6,153.0,False,False,False,False,False,False
8351,M23210,M,298.7,309.6,37.17526059088221,48.1,186.0,False,False,False,False,False,False
7100,M21959,M,300.7,310.2,37.05401462729781,44.1,28.0,False,False,False,False,False,False
3269,M18128,M,301.3,310.1,39.05124837953327,37.8,199.0,False,False,False,False,False,False
3899,M18758,M,302.1,311.1,37.72267222772003,36.8,108.0,False,False,False,False,False,False
9347,M24206,M,298.2,308.8,40.32369030731191,40.4,20.0,False,False,False,False,False,False
6124,L53303,L,300.9,310.1,38.43175770115127,41.5,108.0,False,False,False,False,False,False
1218,L48397,L,297.0,308.1,38.144462245521304,43.5,122.0,False,False,False,False,False,False
101,L47280,L,298.8,308.9,43.034869582700026,25.0,108.0,False,False,False,False,False,False
3908,M18767,M,302.3,311.2,42.91852746774987,23.9,111.0,False,False,False,False,False,False
8977,L56156,L,296.7,307.4,39.179076048319466,34.6,114.0,False,False,False,False,False,False
7630,M22489,M,300.5,311.7,35.62302626111375,64.0,87.0,False,False,False,False,False,False
5327,M20186,M,303.5,312.7,37.68288736283355,49.1,42.0,False,False,False,False,False,False
3323,L50502,L,301.5,310.5,36.75595189897821,52.9,116.0,False,False,False,False,False,False
1343,M16202,M,298.6,310.1,39.949968710876355,33.0,15.0,False,False,False,False,False,False
3691,L50870,L,302.1,311.3,38.43175770115127,43.6,196.0,False,False,False,False,False,False
766,L47945,L,296.9,310.1,36.49657518178932,53.9,7.0,False,False,False,False,False,False
1719,M16578,M,298.2,307.7,41.0,31.0,84.0,False,False,False,False,False,False
3280,L50459,L,301.2,309.9,37.17526059088221,52.4,13.0,False,False,False,False,False,False
9839,L57018,L,298.4,309.2,37.749172176353746,45.5,11.0,False,False,False,False,False,False
2437,H31850,H,299.0,308.2,40.76763422127902,30.4,55.0,False,False,False,False,False,False
1959,H31372,H,297.9,307.7,38.262252939417984,43.2,97.0,False,False,False,False,False,False
9703,L56882,L,298.9,310.0,40.4103947023535,31.2,76.0,False,False,False,False,False,False
9881,L57060,L,298.8,310.1,41.86884283091664,27.5,130.0,False,False,False,False,False,False
7915,H37328,H,300.7,312.1,38.600518131237564,43.1,159.0,False,False,False,False,False,False
3564,M18423,M,301.8,310.7,38.27531841800928,35.8,82.0,False,False,False,False,False,False
9311,L56490,L,298.4,309.3,39.35733730830886,40.8,139.0,False,False,False,False,False,False
8616,L55795,L,297.6,310.1,37.17526059088221,47.1,11.0,False,False,False,False,False,False
3439,L50618,L,301.4,310.4,38.353617821530214,37.5,193.0,False,False,False,False,False,False
9751,L56930,L,300.1,310.0,39.433488306260706,32.6,197.0,False,False,False,False,False,False
8985,L56164,L,297.1,307.8,37.49666651850535,60.4,133.0,False,False,False,False,False,False
5538,L52717,L,302.4,311.8,40.59556626036888,30.0,122.0,False,False,False,False,False,False
9053,M23912,M,297.4,308.6,43.60045871318328,22.1,81.0,False,False,False,False,False,False
3480,M18339,M,301.8,310.8,40.23679907746142,31.0,76.0,False,False,False,False,False,False
5035,M19894,M,300.1,313.1,38.91015291668744,41.1,121.0,False,False,False,False,False,False
5169,H34582,H,304.1,313.4,41.182520563948,29.6,65.0,False,False,False,False,False,False
8900,M23759,M,297.3,308.5,41.352146256270665,27.7,108.0,False,False,False,False,False,False
9649,L56828,L,299.1,310.1,37.62977544445356,41.2,185.0,False,False,False,False,False,False
1381,L48560,L,298.7,310.1,42.261093218230876,27.7,114.0,False,False,False,False,False,False
3676,M18535,M,302.1,311.5,43.197222132910355,23.1,159.0,False,False,False,False,False,False
3563,L50742,L,301.7,310.6,38.353617821530214,43.8,80.0,False,False,False,False,False,False
4596,M19455,M,300.1,311.2,38.2099463490856,43.9,103.0,False,False,False,False,False,False
6193,L53372,L,301.0,310.9,37.78888725538237,45.3,47.0,False,False,False,False,False,False
7669,L54848,L,300.6,311.8,39.230090491866065,37.0,108.0,False,False,False,False,False,False
6416,L53595,L,300.4,310.1,38.768543949960254,42.2,196.0,False,False,False,False,False,False
2278,H31691,H,299.3,308.7,37.52332607858744,44.4,82.0,False,False,False,False,False,False
5236,M20095,M,303.7,312.9,38.87158345115362,41.0,33.0,False,False,False,False,False,False
7573,L54752,L,300.3,311.1,40.93897898091744,28.6,158.0,False,False,False,False,False,False
1066,L48245,L,296.8,307.9,41.44876355212541,25.2,148.0,False,False,False,False,False,False
2101,M16960,M,299.3,309.3,38.353617821530214,46.0,42.0,False,False,False,False,False,False
8613,L55792,L,297.5,308.4,37.960505792204614,44.5,4.0,False,False,False,False,False,False
2763,L49942,L,299.8,309.2,38.45776904605882,44.4,108.0,False,False,False,False,False,False
2506,L49685,L,299.2,310.1,37.242448899072144,48.7,4.0,False,False,False,False,False,False
2908,M17767,M,300.6,309.4,39.761790704142086,35.7,117.0,False,False,False,False,False,False
5950,M20809,M,300.7,310.8,38.80721582386451,44.0,97.0,False,False,False,False,False,False
2694,M17553,M,300.1,309.6,40.27406113120453,36.1,43.0,False,False,False,False,False,False
314,L47493,L,298.0,310.1,36.235341863986875,50.8,170.0,False,False,False,False,False,False
4187,M19046,M,302.2,310.6,39.6232255123179,34.6,108.0,False,False,False,False,False,False
3732,M18591,M,302.2,311.2,37.107950630558946,43.0,91.0,False,False,False,False,False,False
6123,L53302,L,301.0,311.0,37.44329045369811,55.3,98.0,False,False,False,False,False,False
2643,L49822,L,299.8,309.5,39.26830783214372,40.3,141.0,False,False,False,False,False,False
1508,M16367,M,298.0,308.6,37.094473981982816,55.7,214.0,False,False,False,False,False,False
9095,M23954,M,297.3,308.1,37.013511046643494,58.8,199.0,False,False,False,False,False,False
1573,L48752,L,298.2,308.3,35.07135583350036,59.6,162.0,False,False,False,False,False,False
3685,L50864,L,300.1,311.2,35.63705936241092,65.3,182.0,True,False,False,False,True,False
9748,L56927,L,298.8,310.1,38.48376280978771,47.4,187.0,False,False,False,False,False,False
6688,L53867,L,301.7,311.0,41.23105625617661,28.7,19.0,False,False,False,False,False,False
4121,M18980,M,302.1,310.7,37.094473981982816,46.3,210.0,True,False,True,False,False,False
5810,H35223,H,301.3,311.0,39.74921382870358,36.6,184.0,False,False,False,False,False,False
8075,L55254,L,300.1,312.0,40.38564101261734,34.9,115.0,False,False,False,False,False,False
1152,L48331,L,297.0,307.9,36.742346141747674,47.7,168.0,False,False,False,False,False,False
5732,L52911,L,302.2,311.6,43.266615305567875,20.4,202.0,False,False,False,False,False,False
1264,L48443,L,297.8,309.2,37.416573867739416,56.9,34.0,False,False,False,False,False,False
2958,L50137,L,300.8,309.6,38.704004960727254,45.8,47.0,False,False,False,False,False,False
2,L47181,L,300.1,308.7,37.52332607858744,46.3,3.0,False,False,False,False,False,False
2845,L50024,L,300.3,309.2,40.620192023179804,35.2,196.0,False,False,False,False,False,False
2450,L49629,L,299.3,308.8,42.09513035969837,25.2,89.0,False,False,False,False,False,False
5203,L52382,L,303.7,312.7,36.53765181289022,51.1,161.0,False,False,False,False,False,False
